x;y;z;r
4.75271;6.56268;8.99321;1.1
6.31726;6.35406;11.6452;1.1
8.00954;6.13599;14.4017;1.1
9.56511;5.92096;17.1448;1.1
10.9125;5.70006;20.014;1.1
12.2179;5.47396;22.9647;1.1
13.5034;5.26411;25.693;1.1
14.6947;5.09395;27.8886;1.1
15.6976;4.98303;29.2992;1.1
16.4269;4.94446;29.7604;1.1
16.8233;4.98336;29.2134;1.1
16.8637;5.0963;27.7109;1.1
16.5674;5.27174;25.4096;1.1
15.9985;5.49144;22.55;1.1
15.27;5.73294;19.4208;1.1
14.5602;5.97449;16.2866;1.1
14.0775;6.21098;13.1745;1.1
13.7538;6.45287;9.95327;1.1
13.4155;6.68958;6.80718;1.1
13.0049;6.89908;4.0555;1.1
12.5188;7.06008;1.99555;1.1
11.9794;7.15604;0.852819;1.1
11.4217;7.17742;0.752644;1.1
10.8848;7.12289;1.70549;1.1
10.4039;6.99948;3.60574;1.1
10.0026;6.82186;6.24411;1.1
9.68085;6.61063;9.33352;1.1
9.39193;6.38954;12.5533;1.1
8.98135;6.17757;15.672;1.1
8.33051;5.96967;18.785;1.1
7.61922;5.76069;21.926;1.1
7.03843;5.56531;24.8497;1.1
6.70835;5.4027;27.2633;1.1
6.6992;5.28997;28.9137;1.1
7.03653;5.23922;29.6266;1.1
7.70405;5.25592;29.3297;1.1
8.64891;5.33808;28.0618;1.1
9.79113;5.47637;25.9697;1.1
11.0386;5.65506;23.2924;1.1
12.3131;5.85358;20.3332;1.1
13.6118;6.04932;17.4075;1.1
15.0947;6.23175;14.6277;1.1
16.7543;6.41172;11.8445;1.1
18.334;6.588;9.12963;1.1
19.6021;6.7478;6.71089;1.1
20.3843;6.8769;4.82328;1.1
20.5702;6.96343;3.65577;1.1
20.1194;6.99983;3.32233;1.1
19.0635;6.98396;3.84607;1.1
17.4991;6.91952;5.15458;1.1
15.5734;6.81591;7.08592;1.1
13.4583;6.68746;9.40348;1.1
11.3017;6.55267;11.8182;1.1
9.09564;6.43077;14.0638;1.1
6.69503;6.32133;16.1774;1.1
4.25432;6.21344;18.2779;1.1
2.07372;6.10947;20.2682;1.1
0.419617;6.01726;21.9823;1.1
-0.507341;5.94519;23.2607;1.1
-0.59078;5.90012;23.9827;1.1
0.190845;5.88621;24.0863;1.1
1.76375;5.90412;23.5776;1.1
3.96948;5.9508;22.5332;1.1
6.58753;6.01935;21.096;1.1
9.37444;6.09899;19.4684;1.1
12.1529;6.17408;17.9059;1.1
15.0077;6.23168;16.5706;1.1
17.996;6.28104;15.3213;1.1
20.8519;6.33186;14.0801;1.1
23.2549;6.38533;12.8985;1.1
24.9305;6.43946;11.8631;1.1
25.6856;6.49107;11.0592;1.1
25.4291;6.53685;10.5524;1.1
24.1822;6.57402;10.3769;1.1
22.0744;6.60091;10.5283;1.1
19.3272;6.61745;10.9602;1.1
16.2234;6.62595;11.5802;1.1
13.0505;6.6328;12.2378;1.1
9.93525;6.6519;12.7125;1.1
6.73205;6.68747;12.9766;1.1
3.52522;6.7246;13.2198;1.1
0.620087;6.75206;13.533;1.1
-1.6736;6.76359;13.9374;1.1
-3.10621;6.75617;14.4218;1.1
-3.52126;6.72945;14.9575;1.1
-2.8742;6.68547;15.5068;1.1
-1.2376;6.6281;16.031;1.1
1.20722;6.5624;16.4986;1.1
4.19195;6.49351;16.8953;1.1
7.39836;6.4247;17.2436;1.1
10.5415;6.35239;17.654;1.1
13.6232;6.26414;18.2993;1.1
16.759;6.16576;19.074;1.1
19.7616;6.07567;19.7617;1.1
22.3418;6.00862;20.2188;1.1
24.2317;5.97514;20.3558;1.1
25.2324;5.98135;20.1303;1.1
25.2402;6.02867;19.5444;1.1
24.2609;6.11391;18.6413;1.1
22.4095;6.22987;17.4968;1.1
19.8987;6.36644;16.2059;1.1
17.015;6.51261;14.861;1.1
14.0793;6.6604;13.5046;1.1
11.3032;6.81496;12.0199;1.1
8.56833;6.98443;10.3189;1.1
5.85297;7.15338;8.62093;1.1
3.35637;7.30072;7.17686;1.1
1.3138;7.40874;6.18308;1.1
-0.0720637;7.46468;5.77374;1.1
-0.664795;7.46187;6.01288;1.1
-0.413503;7.4002;6.89088;1.1
0.639182;7.28605;8.32824;1.1
2.35981;7.13132;10.1878;1.1
4.53601;6.95165;12.2971;1.1
6.89532;6.76335;14.4874;1.1
9.1459;6.57559;16.6933;1.1
11.2151;6.37884;19.0629;1.1
13.2579;6.17397;21.551;1.1
15.2368;5.98251;23.8661;1.1
17.0022;5.82714;25.7246;1.1
18.3938;5.72652;26.9008;1.1
19.2808;5.69313;27.2491;1.1
19.5834;5.73193;26.7176;1.1
19.2857;5.8399;25.3518;1.1
18.4399;6.00646;23.2873;1.1
17.1646;6.2149;20.7317;1.1
15.6389;6.44481;17.9306;1.1
14.0987;6.67688;15.1025;1.1
12.7729;6.90707;12.255;1.1
11.595;7.14581;9.25689;1.1
10.4272;7.38171;6.29604;1.1
9.28701;7.59141;3.69369;1.1
8.24774;7.7527;1.74335;1.1
7.39131;7.84839;0.666677;1.1
6.78731;7.86846;0.588153;1.1
6.47999;7.81124;1.52164;1.1
6.47994;7.68357;3.36967;1.1
6.75912;7.49999;5.93592;1.1
7.24708;7.28094;8.9512;1.1
7.82156;7.04964;12.1184;1.1
8.2815;6.82434;15.2265;1.1
8.50007;6.60008;18.3713;1.1
8.64218;6.37211;21.584;1.1
8.84264;6.15765;24.5963;1.1
9.14685;5.97872;27.0922;1.1
9.55912;5.85473;28.8007;1.1
10.0602;5.79946;29.5342;1.1
10.6166;5.81922;29.2122;1.1
11.188;5.91205;27.8703;1.1
11.7354;6.06791;25.6567;1.1
12.2311;6.26974;22.8145;1.1
12.6744;6.49549;19.6506;1.1
13.1313;6.7217;16.4774;1.1
13.7846;6.93722;13.4111;1.1
14.6343;7.15265;10.3042;1.1
15.454;7.36475;7.2498;1.1
16.071;7.55657;4.52072;1.1
16.3721;7.70994;2.39371;1.1
16.2938;7.80993;1.09008;1.1
15.821;7.84711;0.743999;1.1
14.9838;7.81891;1.38495;1.1
13.8518;7.73;2.93317;1.1
12.5213;7.59193;5.20755;1.1
11.0966;7.422;7.94509;1.1
9.65338;7.24157;10.8324;1.1
8.14277;7.07148;13.5905;1.1
6.41244;6.91208;16.2462;1.1
4.59922;6.75344;18.9092;1.1
2.97071;6.60211;21.431;1.1
1.74829;6.47106;23.5842;1.1
1.09309;6.37306;25.1567;1.1
1.09666;6.31801;25.9916;1.1
1.77488;6.31129;26.0103;1.1
3.06895;6.35301;25.2241;1.1
4.85485;6.43773;23.7348;1.1
6.96242;6.55486;21.7263;1.1
9.20804;6.68923;19.4483;1.1
11.4663;6.82185;17.192;1.1
13.8306;6.93819;15.1396;1.1
16.3696;7.04664;13.1595;1.1
18.8318;7.1542;11.2083;1.1
20.9171;7.2567;9.40753;1.1
22.3736;7.34689;7.91192;1.1
23.0238;7.4176;6.85897;1.1
22.7819;7.46331;6.34364;1.1
21.6614;7.48113;6.40335;1.1
19.772;7.47134;7.01087;1.1
17.3043;7.43763;8.07407;1.1
14.5016;7.38728;9.44014;1.1
11.6096;7.33163;10.8989;1.1
8.73855;7.28714;12.1979;1.1
5.74376;7.25926;13.2921;1.1
2.69504;7.23475;14.351;1.1
-0.0991715;7.20667;15.4052;1.1
-2.32796;7.17408;16.4014;1.1
-3.74048;7.13851;17.2653;1.1
-4.17637;7.10255;17.9264;1.1
-3.58354;7.06913;18.3329;1.1
-2.02339;7.04091;18.4607;1.1
0.337192;7.01973;18.3202;1.1
3.24717;7.00594;17.9599;1.1
6.40838;6.9973;17.4742;1.1
9.553;6.98611;17.0275;1.1
12.6704;6.95854;16.8142;1.1
15.884;6.91882;16.7494;1.1
18.9995;6.88282;16.6537;1.1
21.7026;6.86083;16.451;1.1
23.7024;6.85903;16.1174;1.1
24.7803;6.88033;15.6589;1.1
24.8178;6.92469;15.1015;1.1
23.811;6.98938;14.4839;1.1
21.8713;7.06955;13.8498;1.1
19.2124;7.15911;13.2382;1.1
16.1246;7.25211;12.6701;1.1
12.9304;7.34554;12.1187;1.1
9.85387;7.44645;11.4382;1.1
6.78979;7.56409;10.5225;1.1
3.71297;7.68515;9.56175;1.1
0.860388;7.79132;8.76016;1.1
-1.48788;7.8683;8.25689;1.1
-3.0904;7.90614;8.13871;1.1
-3.78245;7.89972;8.44168;1.1
-3.49799;7.84901;9.15222;1.1
-2.27869;7.75885;10.2119;1.1
-0.270476;7.6382;11.5273;1.1
2.29166;7.49865;12.9873;1.1
5.10965;7.352;14.4916;1.1
7.87315;7.20434;16.0213;1.1
10.4802;7.04606;17.7318;1.1
13.0815;6.87605;19.6066;1.1
15.6123;6.7143;21.3814;1.1
17.8635;6.5817;22.8106;1.1
19.6183;6.49516;23.7055;1.1
20.7016;6.46608;23.9447;1.1
21.008;6.4993;23.4833;1.1
20.5167;6.59275;22.3549;1.1
19.2959;6.73778;20.6648;1.1
17.4981;6.92042;18.5749;1.1
15.3467;7.12353;16.2758;1.1
13.1183;7.33085;13.9343;1.1
11.0714;7.53839;11.5513;1.1
9.16513;7.75701;8.98427;1.1
7.27477;7.97726;6.39119;1.1
5.47568;8.17598;4.07773;1.1
3.90964;8.33117;2.31947;1.1
2.71639;8.42564;1.32538;1.1
2.00346;8.44901;1.21697;1.1
1.82846;8.39878;2.01664;1.1
2.1894;8.28056;3.6468;1.1
3.02187;8.10735;5.94073;1.1
4.2013;7.89779;8.66587;1.1
5.54604;7.67323;11.5641;1.1
6.81624;7.45109;14.4445;1.1
7.85267;7.22807;17.3867;1.1
8.79708;6.99775;20.4499;1.1
9.74627;6.77749;23.3721;1.1
10.6767;6.59075;25.8327;1.1
11.5272;6.4584;27.5546;1.1
12.2308;6.39557;28.3418;1.1
12.7312;6.40979;28.1018;1.1
12.993;6.50008;26.8556;1.1
13.0094;6.6571;24.7346;1.1
12.807;6.8642;21.9642;1.1
12.4529;7.0996;18.8329;1.1
12.0723;7.34001;15.6375;1.1
11.8734;7.57239;12.5151;1.1
11.89;7.80654;9.32209;1.1
11.9248;8.04026;6.13123;1.1
11.8602;8.25416;3.23681;1.1
11.6465;8.42714;0.942329;1.1
11.2717;8.54166;-0.505738;1.1
10.75;8.58627;-0.95168;1.1
10.115;8.55718;-0.349694;1.1
9.41203;8.4587;1.23041;1.1
8.68981;8.3029;3.61096;1.1
7.98748;8.10823;6.52715;1.1
7.31204;7.89738;9.66222;1.1
6.57872;7.69255;12.726;1.1
5.61621;7.49709;15.7082;1.1
4.52048;7.30068;18.7318;1.1
3.52454;7.11164;21.6317;1.1
2.79886;6.94696;24.1359;1.1
2.45812;6.82329;25.9885;1.1
2.56368;6.75355;26.997;1.1
3.12311;6.745;27.0591;1.1
4.09289;6.79818;26.1764;1.1
5.38645;6.90675;24.4554;1.1
6.88876;7.058;22.0973;1.1
8.4805;7.234;19.3762;1.1
10.0885;7.41334;16.6051;1.1
11.808;7.57869;14.0047;1.1
13.7396;7.73626;11.4673;1.1
15.6693;7.89257;8.94764;1.1
17.328;8.03943;6.61679;1.1
18.4967;8.16485;4.68787;1.1
19.0213;8.25767;3.34849;1.1
18.824;8.30977;2.72806;1.1
17.9081;8.31733;2.87886;1.1
16.3562;8.28148;3.76768;1.1
14.3169;8.20841;5.27711;1.1
11.9821;8.10899;7.21511;1.1
9.54655;7.9984;9.32966;1.1
7.10681;7.89547;11.3386;1.1
4.52492;7.80897;13.1496;1.1
1.82247;7.72721;14.9202;1.1
-0.709815;7.64597;16.6474;1.1
-2.77414;7.56919;18.213;1.1
-4.12867;7.50297;19.4812;1.1
-4.61332;7.45316;20.3363;1.1
-4.16578;7.4242;20.7037;1.1
-2.827;7.4183;20.5612;1.1
-0.73481;7.43495;19.9455;1.1
1.89467;7.47062;18.9514;1.1
4.80003;7.51844;17.7297;1.1
7.73848;7.56705;16.49;1.1
10.6697;7.60058;15.4611;1.1
13.7347;7.61994;14.6006;1.1
16.7732;7.63904;13.7491;1.1
19.4657;7.66418;12.8873;1.1
21.5116;7.69701;12.0562;1.1
22.6792;7.73689;11.3138;1.1
22.8335;7.78182;10.7165;1.1
21.9518;7.82906;10.3075;1.1
20.1251;7.87566;10.1082;1.1
17.5474;7.9191;10.1123;1.1
14.4907;7.95814;10.2793;1.1
11.2622;7.9944;10.5213;1.1
8.1001;8.03669;10.6654;1.1
4.93519;8.09659;10.5657;1.1
1.70371;8.16426;10.3721;1.1
-1.35142;8.22398;10.2513;1.1
-3.92158;8.26519;10.2843;1.1
-5.73497;8.28124;10.5055;1.1
-6.59865;8.26902;10.9172;1.1
-6.4231;8.22886;11.4957;1.1
-5.23329;8.16423;12.1983;1.1
-3.16623;8.08109;12.9711;1.1
-0.45553;7.98687;13.761;1.1
2.59706;7.88866;14.5334;1.1
5.67294;7.78941;15.3153;1.1
8.61761;7.6797;16.2701;1.1
11.5739;7.55476;17.4336;1.1
14.4949;7.43177;18.5776;1.1
17.1336;7.3292;19.4982;1.1
19.2266;7.26153;20.0503;1.1
20.5569;7.23857;20.144;1.1
20.987;7.2648;19.7463;1.1
20.4773;7.33915;18.8803;1.1
19.0925;7.45531;17.6199;1.1
16.9952;7.60268;16.0779;1.1
14.4301;7.76808;14.385;1.1
11.6971;7.93887;12.6528;1.1
9.08596;8.11093;10.8771;1.1
6.61293;8.29536;8.90035;1.1
4.14219;8.48723;6.81995;1.1
1.77597;8.66481;4.91544;1.1
-0.28708;8.80722;3.43432;1.1
-1.8522;8.89797;2.5642;1.1
-2.76927;8.92655;2.41892;1.1
-2.95596;8.88946;3.02955;1.1
-2.41002;8.79047;4.34334;1.1
-1.21193;8.64004;6.23224;1.1
0.480948;8.45389;8.51172;1.1
2.44612;8.25043;10.9733;1.1
4.41174;8.04573;13.4519;1.1
6.16552;7.83943;15.9977;1.1
7.81074;7.62238;18.7153;1.1
9.43882;7.40919;21.3832;1.1
10.9718;7.22342;23.6906;1.1
12.2863;7.08655;25.3663;1.1
13.2643;7.01466;26.2116;1.1
13.8178;7.01667;26.1221;1.1
13.9031;7.09329;25.0969;1.1
13.5296;7.23702;23.238;1.1
12.7614;7.43312;20.7363;1.1
11.7171;7.66154;17.8448;1.1
10.5711;7.90027;14.8317;1.1
9.55862;8.13411;11.8581;1.1
8.77445;8.37054;8.80021;1.1
8.04783;8.61136;5.66911;1.1
7.29758;8.83694;2.75439;1.1
6.53495;9.02433;0.371837;1.1
5.80278;9.15386;-1.21478;1.1
5.15215;9.21199;-1.82848;1.1
4.62963;9.19299;-1.39966;1.1
4.26814;9.09964;0.0262714;1.1
4.07979;8.94289;2.2946;1.1
4.04914;8.74065;5.16043;1.1
4.12263;8.51546;8.32239;1.1
4.1792;8.29023;11.4885;1.1
4.02052;8.07326;14.5854;1.1
3.67886;7.8537;17.757;1.1
3.36011;7.63813;20.8684;1.1
3.18645;7.44605;23.623;1.1
3.22151;7.29735;25.7317;1.1
3.48952;7.20798;26.9683;1.1
3.98228;7.18759;27.2004;1.1
4.66461;7.23834;26.4057;1.1
5.4817;7.35449;24.6753;1.1
6.36948;7.52298;22.204;1.1
7.27041;7.7248;19.2675;1.1
8.16422;7.93723;16.1853;1.1
9.14775;8.13981;13.2206;1.1
10.3651;8.33427;10.3191;1.1
11.6629;8.529;7.39657;1.1
12.8035;8.71404;4.64181;1.1
13.6072;8.87343;2.31391;1.1
13.9513;8.99215;0.64735;1.1
13.7718;9.059;-0.188871;1.1
13.0661;9.06824;-0.114804;1.1
11.8899;9.02049;0.84931;1.1
10.3478;8.92277;2.58372;1.1
8.57613;8.788;4.88073;1.1
6.71332;8.63385;7.46564;1.1
4.83458;8.48121;10.0328;1.1
2.81939;8.34392;12.416;1.1
0.617794;8.21271;14.7544;1.1
-1.51898;8.08325;17.0545;1.1
-3.31583;7.96333;19.1504;1.1
-4.5496;7.86338;20.8497;1.1
-5.06715;7.79294;21.9881;1.1
-4.79808;7.75874;22.4571;1.1
-3.76007;7.76365;22.2206;1.1
-2.0546;7.80616;21.3211;1.1
0.14767;7.88027;19.8783;1.1
2.63349;7.97569;18.0796;1.1
5.19537;8.07795;16.1699;1.1
7.76013;8.16895;14.4156;1.1
10.477;8.24417;12.8478;1.1
13.2621;8.31627;11.3087;1.1
15.81;8.38897;9.81147;1.1
17.8227;8.45962;8.45616;1.1
19.063;8.52369;7.35575;1.1
19.3813;8.57658;6.60581;1.1
18.7307;8.61461;6.2672;1.1
17.1715;8.63573;6.35564;1.1
14.8621;8.64;6.83677;1.1
12.0388;8.62996;7.62511;1.1
8.97822;8.61132;8.58291;1.1
5.92139;8.59489;9.50915;1.1
2.86182;8.59521;10.2038;1.1
-0.318506;8.60757;10.757;1.1
-3.41459;8.61785;11.3212;1.1
-6.10665;8.61894;11.9268;1.1
-8.10244;8.60784;12.5537;1.1
-9.18345;8.58405;13.1625;1.1
-9.23153;8.54893;13.709;1.1
-8.24251;8.50526;14.1541;1.1
-6.32641;8.45664;14.4711;1.1
-3.69413;8.40676;14.6535;1.1
-0.630708;8.35836;14.7239;1.1
2.55103;8.31098;14.7549;1.1
5.63908;8.25547;14.9185;1.1
8.7407;8.18251;15.3208;1.1
11.8745;8.1049;15.7807;1.1
14.7853;8.03886;16.1275;1.1
17.1757;7.99601;16.2632;1.1
18.7906;7.98395;16.1367;1.1
19.4558;8.00627;15.7352;1.1
19.1005;8.06251;15.0799;1.1
17.7664;8.14847;14.2202;1.1
15.6035;8.2569;13.2248;1.1
12.8539;8.3788;12.1672;1.1
9.82246;8.50546;11.1031;1.1
6.82107;8.63352;10.0134;1.1
3.95511;8.77327;8.73289;1.1
1.07587;8.92624;7.27206;1.1
-1.73752;9.07341;5.87748;1.1
-4.24742;9.19561;4.76432;1.1
-6.20973;9.27769;4.09077;1.1
-7.42847;9.30955;3.95521;1.1
-7.78534;9.28691;4.39174;1.1
-7.25595;9.21161;5.36986;1.1
-5.9145;9.0912;6.80072;1.1
-3.92724;8.93782;8.55118;1.1
-1.53657;8.76628;10.4677;1.1
0.963718;8.59037;12.4215;1.1
3.30458;8.41304;14.4285;1.1
5.51621;8.22323;16.6356;1.1
7.71848;8.02937;18.9007;1.1
9.80757;7.85397;20.934;1.1
11.6055;7.71822;22.4799;1.1
12.9411;7.63864;23.3458;1.1
13.6848;7.62535;23.4188;1.1
13.7691;7.68108;22.6758;1.1
13.1991;7.80092;21.1833;1.1
12.0549;7.97305;19.0883;1.1
10.486;8.18032;16.5964;1.1
8.7029;8.40308;13.9354;1.1
6.9662;8.62513;11.2742;1.1
5.45322;8.84918;8.53803;1.1
4.03425;9.08256;5.6527;1.1
2.62784;9.30851;2.86753;1.1
1.29465;9.5034;0.496765;1.1
0.133399;9.6461;-1.18803;1.1
-0.75989;9.72113;-1.99257;1.1
-1.31244;9.72044;-1.82096;1.1
-1.48734;9.64436;-0.685502;1.1
-1.29091;9.5015;1.29592;1.1
-0.775964;9.30769;3.91514;1.1
-0.0435839;9.08395;6.90279;1.1
0.748768;8.85281;9.98017;1.1
1.37689;8.628;13.0044;1.1
1.78354;8.40044;16.1135;1.1
2.15126;8.17091;19.2579;1.1
2.57024;7.95938;22.1422;1.1
3.05275;7.78807;24.4562;1.1
3.57873;7.67571;25.945;1.1
4.11328;7.63479;26.4428;1.1
4.61681;7.67001;25.8931;1.1
5.05312;7.77766;24.3548;1.1
5.39715;7.94604;21.9953;1.1
5.64395;8.15675;19.0702;1.1
5.82408;8.38701;15.8885;1.1
6.04499;8.61425;12.7398;1.1
6.4918;8.83284;9.66324;1.1
7.09921;9.05348;6.52411;1.1
7.65217;9.26825;3.47784;1.1
8.00992;9.45851;0.811922;1.1
8.08743;9.6057;-1.19875;1.1
7.84423;9.69521;-2.3432;1.1
7.28095;9.71849;-2.50333;1.1
6.43508;9.67423;-1.66897;1.1
5.37358;9.56864;0.0599467;1.1
4.18076;9.41483;2.4839;1.1
2.93913;9.23154;5.32611;1.1
